MiB Mem :   1827.1 total,   1635.1 free,    132.6 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1636.0 free,    131.6 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1628.7 free,    138.9 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1629.4 free,    138.2 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1633.0 free,    134.6 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1634.5 free,    133.1 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1632.2 free,    135.4 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1628.6 free,    139.0 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1629.3 free,    138.4 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1630.3 free,    137.3 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1631.7 free,    136.0 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1630.0 free,    137.6 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1630.5 free,    137.1 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1632.6 free,    135.0 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1628.0 free,    139.6 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1628.7 free,    138.9 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1629.6 free,    138.0 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1630.9 free,    136.7 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1632.6 free,    135.0 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1629.1 free,    138.6 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1635.8 free,    131.8 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1636.5 free,    131.1 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1636.2 free,    131.4 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1628.4 free,    139.2 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1631.2 free,    136.4 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1631.9 free,    135.7 used,     59.4 buff/cache
MiB Mem :   1827.1 total,   1629.9 free,    137.7 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1630.6 free,    137.0 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1630.7 free,    136.9 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1631.6 free,    136.0 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1632.5 free,    135.1 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1634.9 free,    132.7 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1630.8 free,    136.8 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1634.0 free,    133.6 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1635.0 free,    132.6 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1625.4 free,    142.2 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1627.5 free,    140.1 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1629.2 free,    138.4 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1628.6 free,    139.0 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1629.6 free,    138.0 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1631.8 free,    135.8 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1632.0 free,    135.6 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1631.2 free,    136.3 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1625.1 free,    142.5 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1630.1 free,    137.5 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1630.8 free,    136.7 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1631.4 free,    136.1 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1633.1 free,    134.4 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1632.7 free,    134.8 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1633.4 free,    134.1 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1633.9 free,    133.6 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1635.0 free,    132.5 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1634.8 free,    132.8 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1635.1 free,    132.5 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1633.5 free,    134.1 used,     59.5 buff/cache
MiB Mem :   1827.1 total,   1631.3 free,    136.0 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1629.5 free,    137.7 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1631.9 free,    135.3 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1631.1 free,    136.1 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1633.7 free,    133.6 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1632.6 free,    134.6 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1633.5 free,    133.7 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1631.8 free,    135.5 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1632.5 free,    134.7 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1626.8 free,    140.4 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1627.6 free,    139.6 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1629.2 free,    138.0 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1632.3 free,    134.9 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1628.4 free,    138.8 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1629.7 free,    137.5 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1630.9 free,    136.3 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1628.7 free,    138.5 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1628.0 free,    139.2 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1626.3 free,    140.9 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1626.2 free,    141.0 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1628.2 free,    139.0 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1625.9 free,    141.3 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1627.1 free,    140.1 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1627.9 free,    139.3 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1632.9 free,    134.3 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1633.2 free,    134.0 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1634.1 free,    133.1 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1636.3 free,    130.9 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1629.8 free,    137.4 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1634.1 free,    133.1 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1633.8 free,    133.4 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1634.4 free,    132.8 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1634.9 free,    132.3 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1634.2 free,    133.0 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1633.8 free,    133.4 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1634.5 free,    132.8 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1637.1 free,    130.1 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1631.6 free,    135.7 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1633.1 free,    134.1 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1634.6 free,    132.6 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1632.9 free,    134.3 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1626.5 free,    140.7 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1629.6 free,    137.6 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1630.5 free,    136.8 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1631.2 free,    136.0 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1632.1 free,    135.1 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1632.6 free,    134.6 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1633.5 free,    133.7 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1627.4 free,    139.7 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1626.1 free,    141.1 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1626.8 free,    140.4 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1627.1 free,    140.1 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1634.0 free,    133.2 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1629.5 free,    137.7 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1628.6 free,    138.6 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1629.5 free,    137.7 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1630.7 free,    136.5 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1631.5 free,    135.7 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1632.2 free,    135.0 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1629.9 free,    137.3 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1629.9 free,    137.3 used,     59.9 buff/cache
MiB Mem :   1827.1 total,   1632.0 free,    135.2 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1632.3 free,    134.9 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1631.6 free,    135.6 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1633.1 free,    134.1 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1635.2 free,    132.0 used,     59.8 buff/cache
MiB Mem :   1827.1 total,   1619.7 free,    147.0 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1620.4 free,    146.3 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1621.3 free,    145.4 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1622.0 free,    144.6 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1622.9 free,    143.8 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1623.7 free,    143.0 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1625.8 free,    140.9 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1503.8 free,    262.9 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1502.8 free,    263.8 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1469.7 free,    297.0 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1473.2 free,    293.4 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1397.4 free,    369.2 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1329.5 free,    437.2 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1330.3 free,    436.3 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1331.2 free,    435.5 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1336.7 free,    429.9 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1337.6 free,    429.0 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1334.3 free,    432.4 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1335.0 free,    431.6 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1224.1 free,    542.6 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1224.8 free,    541.8 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1216.6 free,    550.1 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1201.9 free,    564.7 used,     60.4 buff/cache
MiB Mem :   1827.1 total,   1142.3 free,    624.3 used,     60.5 buff/cache
MiB Mem :   1827.1 total,   1083.5 free,    683.1 used,     60.5 buff/cache
MiB Mem :   1827.1 total,   1082.1 free,    684.5 used,     60.5 buff/cache
MiB Mem :   1827.1 total,   1074.6 free,    692.0 used,     60.5 buff/cache
MiB Mem :   1827.1 total,   1075.5 free,    691.1 used,     60.5 buff/cache
MiB Mem :   1827.1 total,   1076.2 free,    690.4 used,     60.5 buff/cache
MiB Mem :   1827.1 total,   1064.1 free,    702.5 used,     60.5 buff/cache
MiB Mem :   1827.1 total,   1065.6 free,    701.0 used,     60.5 buff/cache
MiB Mem :   1827.1 total,    963.4 free,    803.2 used,     60.5 buff/cache
MiB Mem :   1827.1 total,    964.2 free,    802.4 used,     60.5 buff/cache
MiB Mem :   1827.1 total,    951.8 free,    814.8 used,     60.5 buff/cache
MiB Mem :   1827.1 total,    939.5 free,    827.1 used,     60.5 buff/cache
MiB Mem :   1827.1 total,    883.4 free,    883.0 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    847.4 free,    919.0 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    831.8 free,    934.6 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    832.8 free,    933.6 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    832.5 free,    933.9 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    810.2 free,    956.2 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    793.5 free,    972.9 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    783.3 free,    983.1 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    720.7 free,   1045.7 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    719.4 free,   1047.0 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    686.5 free,   1080.0 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    687.3 free,   1079.2 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    618.2 free,   1148.2 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    585.8 free,   1180.6 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    584.9 free,   1181.6 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    586.0 free,   1180.4 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    573.3 free,   1193.1 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    553.1 free,   1213.3 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    536.9 free,   1229.5 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    529.1 free,   1237.3 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    455.7 free,   1310.7 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    452.1 free,   1314.4 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    416.7 free,   1349.7 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    417.0 free,   1349.4 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    352.7 free,   1413.7 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    334.8 free,   1431.6 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    335.7 free,   1430.7 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    336.6 free,   1429.8 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    319.7 free,   1446.7 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    290.6 free,   1475.9 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    276.7 free,   1489.7 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    278.5 free,   1487.9 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    194.4 free,   1572.0 used,     60.7 buff/cache
MiB Mem :   1827.1 total,    191.0 free,   1575.4 used,     60.7 buff/cache
MiB Mem :   1827.1 total,    171.9 free,   1594.5 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    171.8 free,   1594.7 used,     60.6 buff/cache
MiB Mem :   1827.1 total,    102.7 free,   1663.8 used,     60.6 buff/cache
MiB Mem :   1827.1 total,     93.6 free,   1672.9 used,     60.6 buff/cache
MiB Mem :   1827.1 total,     92.9 free,   1673.6 used,     60.6 buff/cache
MiB Mem :   1827.1 total,     93.6 free,   1672.9 used,     60.6 buff/cache
MiB Mem :   1827.1 total,     63.0 free,   1703.4 used,     60.6 buff/cache
MiB Mem :   1827.1 total,     51.3 free,   1727.9 used,     47.8 buff/cache
MiB Mem :   1827.1 total,     51.0 free,   1732.3 used,     43.8 buff/cache
MiB Mem :   1827.1 total,     51.2 free,   1731.4 used,     44.4 buff/cache
MiB Mem :   1827.1 total,     75.0 free,   1706.8 used,     45.2 buff/cache
MiB Mem :   1827.1 total,     53.8 free,   1721.7 used,     51.6 buff/cache
MiB Mem :   1827.1 total,     54.5 free,   1723.9 used,     48.7 buff/cache
MiB Mem :   1827.1 total,     71.9 free,   1705.2 used,     49.9 buff/cache
MiB Mem :   1827.1 total,     60.2 free,   1719.6 used,     47.3 buff/cache
MiB Mem :   1827.1 total,     73.4 free,   1704.4 used,     49.2 buff/cache
MiB Mem :   1827.1 total,     64.5 free,   1715.6 used,     46.9 buff/cache
MiB Mem :   1827.1 total,     62.6 free,   1717.5 used,     46.9 buff/cache
MiB Mem :   1827.1 total,     63.3 free,   1716.8 used,     46.9 buff/cache
MiB Mem :   1827.1 total,     54.1 free,   1727.3 used,     45.6 buff/cache
MiB Mem :   1827.1 total,     74.5 free,   1707.1 used,     45.5 buff/cache
MiB Mem :   1827.1 total,     51.2 free,   1726.9 used,     49.0 buff/cache
MiB Mem :   1827.1 total,     56.1 free,   1721.9 used,     49.0 buff/cache
MiB Mem :   1827.1 total,     69.6 free,   1709.9 used,     47.5 buff/cache
MiB Mem :   1827.1 total,     62.3 free,   1715.5 used,     49.2 buff/cache
MiB Mem :   1827.1 total,     50.9 free,   1724.6 used,     51.5 buff/cache
MiB Mem :   1827.1 total,     60.8 free,   1720.8 used,     45.5 buff/cache
MiB Mem :   1827.1 total,    104.9 free,   1680.4 used,     41.7 buff/cache
MiB Mem :   1827.1 total,     51.2 free,   1724.8 used,     51.0 buff/cache
MiB Mem :   1827.1 total,     55.8 free,   1720.2 used,     51.1 buff/cache
MiB Mem :   1827.1 total,     52.6 free,   1725.9 used,     48.5 buff/cache
MiB Mem :   1827.1 total,     52.4 free,   1726.1 used,     48.6 buff/cache
MiB Mem :   1827.1 total,     53.0 free,   1725.5 used,     48.6 buff/cache
MiB Mem :   1827.1 total,     57.4 free,   1721.0 used,     48.6 buff/cache
MiB Mem :   1827.1 total,     50.9 free,   1746.6 used,     29.6 buff/cache
MiB Mem :   1827.1 total,     59.0 free,   1712.1 used,     56.0 buff/cache
MiB Mem :   1827.1 total,     51.9 free,   1732.6 used,     42.6 buff/cache
MiB Mem :   1827.1 total,     52.0 free,   1732.5 used,     42.6 buff/cache
MiB Mem :   1827.1 total,     51.8 free,   1732.7 used,     42.6 buff/cache
MiB Mem :   1827.1 total,     52.3 free,   1732.2 used,     42.6 buff/cache
MiB Mem :   1827.1 total,     60.4 free,   1711.3 used,     55.4 buff/cache
MiB Mem :   1827.1 total,     56.1 free,   1717.4 used,     53.5 buff/cache
MiB Mem :   1827.1 total,     52.8 free,   1720.3 used,     53.9 buff/cache
MiB Mem :   1827.1 total,     62.1 free,   1722.1 used,     42.8 buff/cache
MiB Mem :   1827.1 total,     58.4 free,   1728.6 used,     40.0 buff/cache
MiB Mem :   1827.1 total,     51.0 free,   1744.9 used,     31.2 buff/cache
MiB Mem :   1827.1 total,     50.9 free,   1744.9 used,     31.3 buff/cache
MiB Mem :   1827.1 total,     75.6 free,   1693.8 used,     57.6 buff/cache
MiB Mem :   1827.1 total,     81.2 free,   1684.8 used,     61.1 buff/cache
MiB Mem :   1827.1 total,     82.4 free,   1683.8 used,     60.8 buff/cache
MiB Mem :   1827.1 total,     64.1 free,   1700.1 used,     62.9 buff/cache
MiB Mem :   1827.1 total,     57.1 free,   1706.9 used,     63.0 buff/cache
MiB Mem :   1827.1 total,     51.4 free,   1711.9 used,     63.8 buff/cache
MiB Mem :   1827.1 total,     56.4 free,   1708.1 used,     62.6 buff/cache
MiB Mem :   1827.1 total,    108.5 free,   1664.0 used,     54.6 buff/cache
MiB Mem :   1827.1 total,    168.6 free,   1597.7 used,     60.8 buff/cache
MiB Mem :   1827.1 total,    392.8 free,   1373.5 used,     60.8 buff/cache
MiB Mem :   1827.1 total,    395.2 free,   1371.1 used,     60.8 buff/cache
MiB Mem :   1827.1 total,    396.7 free,   1369.6 used,     60.8 buff/cache
MiB Mem :   1827.1 total,    375.8 free,   1388.6 used,     62.6 buff/cache
MiB Mem :   1827.1 total,    441.6 free,   1322.9 used,     62.6 buff/cache
MiB Mem :   1827.1 total,    593.1 free,   1171.4 used,     62.6 buff/cache
MiB Mem :   1827.1 total,    576.3 free,   1188.1 used,     62.6 buff/cache
MiB Mem :   1827.1 total,    987.2 free,    777.2 used,     62.7 buff/cache
MiB Mem :   1827.1 total,    987.7 free,    776.7 used,     62.7 buff/cache
MiB Mem :   1827.1 total,    989.6 free,    774.7 used,     62.7 buff/cache
MiB Mem :   1827.1 total,   1064.4 free,    699.2 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1226.9 free,    536.6 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1218.6 free,    544.9 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1220.2 free,    543.3 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1303.1 free,    460.4 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1304.6 free,    458.9 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1467.3 free,    296.2 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1468.0 free,    295.5 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1629.6 free,    134.0 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1627.1 free,    136.4 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1627.7 free,    135.9 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1628.7 free,    134.9 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1625.4 free,    138.2 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1627.6 free,    136.0 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1627.1 free,    136.5 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1628.7 free,    134.9 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1629.1 free,    134.4 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1628.0 free,    135.6 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1632.2 free,    131.3 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1632.6 free,    131.0 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1631.2 free,    132.3 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1627.8 free,    135.7 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1628.1 free,    135.4 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1629.2 free,    134.3 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1628.4 free,    135.1 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1627.1 free,    136.4 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1628.5 free,    135.0 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1629.8 free,    133.7 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1628.4 free,    135.1 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1627.3 free,    136.2 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1627.1 free,    136.4 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1627.6 free,    135.9 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1628.1 free,    135.4 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1626.5 free,    137.0 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1627.1 free,    136.4 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1628.3 free,    135.2 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1629.8 free,    133.7 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1629.6 free,    133.9 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1629.1 free,    134.4 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1629.9 free,    133.6 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1627.2 free,    136.3 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1627.5 free,    136.0 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1628.9 free,    134.6 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1626.9 free,    136.6 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1627.9 free,    135.6 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1629.1 free,    134.4 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1627.8 free,    135.6 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1629.4 free,    134.1 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1633.1 free,    130.4 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1631.6 free,    131.8 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1627.5 free,    136.0 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1628.6 free,    134.8 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1626.5 free,    136.9 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1627.3 free,    136.1 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1629.8 free,    133.7 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1630.8 free,    132.7 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1629.3 free,    134.2 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1630.2 free,    133.3 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1631.5 free,    132.1 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1630.5 free,    133.0 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1630.8 free,    132.7 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1624.9 free,    138.6 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1628.8 free,    134.8 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1630.6 free,    132.9 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1627.2 free,    136.3 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1627.7 free,    135.8 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1626.8 free,    136.8 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1627.9 free,    135.7 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1631.4 free,    132.1 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1626.9 free,    136.6 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1626.8 free,    136.7 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1627.4 free,    136.1 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1628.4 free,    135.1 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1631.8 free,    131.7 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1626.6 free,    136.9 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1627.2 free,    136.3 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1626.4 free,    137.1 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1628.7 free,    134.9 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1627.9 free,    135.6 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1628.5 free,    135.0 used,     63.5 buff/cache
MiB Mem :   1827.1 total,   1630.0 free,    133.5 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1629.6 free,    133.9 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1627.4 free,    136.1 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1629.1 free,    134.4 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1629.7 free,    133.8 used,     63.6 buff/cache
